Run_Source,Test_Name,Test_Type,Execution_Time_Seconds,Execution_Time_Milliseconds,Result
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 491),Standard_Logic,0.0005035,0.5035000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1269),Standard_Logic,0.0004333,0.4333,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 14),Standard_Logic,0.0004785,0.4785,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1093),Standard_Logic,0.000443,0.443,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 154),Standard_Logic,0.0004771,0.47709999999999997,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1634),Standard_Logic,0.0004457,0.4457,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1044),Standard_Logic,0.0004831,0.4831,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 601),Standard_Logic,0.0004522,0.4522,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 767),Standard_Logic,0.0005126,0.5126,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 836),Standard_Logic,0.0004468,0.44680000000000003,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1772),Standard_Logic,0.0004709,0.4709,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1614),Standard_Logic,0.0004428,0.44279999999999997,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1233),Standard_Logic,0.0005034,0.5034,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 886),Standard_Logic,0.0004513,0.45130000000000003,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 617),Standard_Logic,0.0004629,0.4629,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 773),Standard_Logic,0.0004511,0.4511,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1271),Standard_Logic,0.0004726,0.4726,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1831),Standard_Logic,0.0004539,0.45389999999999997,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 714),Standard_Logic,0.0007343,0.7343000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 100),Standard_Logic,0.0004902,0.49019999999999997,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 443),Standard_Logic,0.000452,0.45199999999999996,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 789),Standard_Logic,0.0004774,0.4774,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1531),Standard_Logic,0.0004448,0.44480000000000003,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1160),Standard_Logic,0.000683,0.683,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1158),Standard_Logic,0.0004568,0.4568,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 181),Standard_Logic,0.0004765,0.4765,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 150),Standard_Logic,0.0004508,0.45080000000000003,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 761),Standard_Logic,0.0004799,0.4799,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 153),Standard_Logic,0.0004484,0.4484,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1903),Standard_Logic,0.0007124,0.7123999999999999,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 636),Standard_Logic,0.0004627,0.4627,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 582),Standard_Logic,0.0004275,0.4275,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1584),Standard_Logic,0.000444,0.444,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1395),Standard_Logic,0.0004419,0.4419,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 413),Standard_Logic,0.0006717,0.6717,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1920),Standard_Logic,0.0004643,0.4643,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 502),Standard_Logic,0.0004716,0.4716,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 954),Standard_Logic,0.0004493,0.44930000000000003,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 163),Standard_Logic,0.000482,0.482,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 253),Standard_Logic,0.0004566,0.4566,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 353),Standard_Logic,0.0007071,0.7071,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1625),Standard_Logic,0.0004698,0.4698,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 123),Standard_Logic,0.0004541,0.4541,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 950),Standard_Logic,0.0004511,0.4511,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 261),Standard_Logic,0.0004417,0.4417,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1468),Standard_Logic,0.0004561,0.45609999999999995,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 974),Standard_Logic,0.0004644,0.46440000000000003,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1564),Standard_Logic,0.0004685,0.4685,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1881),Standard_Logic,0.0004624,0.46240000000000003,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1469),Standard_Logic,0.0004811,0.48109999999999997,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1540),Standard_Logic,0.0004487,0.4487,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 612),Standard_Logic,0.0006801,0.6801,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1537),Standard_Logic,0.0004509,0.4509,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 177),Standard_Logic,0.0004759,0.47590000000000005,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 231),Standard_Logic,0.0004459,0.4459,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 995),Standard_Logic,0.0004652,0.4652,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 172),Standard_Logic,0.0004433,0.44329999999999997,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1726),Standard_Logic,0.0006858,0.6858,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1066),Standard_Logic,0.000476,0.47600000000000003,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 512),Standard_Logic,0.0004441,0.4441,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1538),Standard_Logic,0.0004706,0.4706,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1919),Standard_Logic,0.0004528,0.4528,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 864),Standard_Logic,0.0006747,0.6747,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1924),Standard_Logic,0.0004533,0.45330000000000004,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 419),Standard_Logic,0.0004767,0.4767,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1576),Standard_Logic,0.0004478,0.4478,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1705),Standard_Logic,0.0004598,0.4598,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 291),Standard_Logic,0.0004376,0.4376,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 46),Standard_Logic,0.0006701,0.6700999999999999,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1875),Standard_Logic,0.0007194,0.7194,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1662),Standard_Logic,0.0004786,0.47859999999999997,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 590),Standard_Logic,0.0004452,0.4452,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 430),Standard_Logic,0.0004809,0.4809,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1575),Standard_Logic,0.0004654,0.4654,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 971),Standard_Logic,0.0006854,0.6854,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 583),Standard_Logic,0.0004712,0.4712,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 796),Standard_Logic,0.0004509,0.4509,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1050),Standard_Logic,0.0004743,0.4743,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1513),Standard_Logic,0.0004395,0.4395,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1245),Standard_Logic,0.0005136,0.5136000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1406),Standard_Logic,0.0004228,0.42279999999999995,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1763),Standard_Logic,0.0004709,0.4709,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 657),Standard_Logic,0.0004542,0.4542,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 618),Standard_Logic,0.000476,0.47600000000000003,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1673),Standard_Logic,0.0004572,0.4572,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1846),Standard_Logic,0.0005584,0.5584,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1346),Standard_Logic,0.0004382,0.43820000000000003,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 651),Standard_Logic,0.0004531,0.4531,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1076),Standard_Logic,0.0004145,0.4145,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 533),Standard_Logic,0.0004388,0.43879999999999997,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 733),Standard_Logic,0.0004154,0.4154,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1297),Standard_Logic,0.0004142,0.4142,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 991),Standard_Logic,0.0005169,0.5169,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1177),Standard_Logic,0.0004498,0.4498,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 592),Standard_Logic,0.000462,0.462,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1947),Standard_Logic,0.0004455,0.4455,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 120),Standard_Logic,0.0004526,0.4526,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 839),Standard_Logic,0.000449,0.449,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1695),Standard_Logic,0.0004303,0.4303,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1187),Standard_Logic,0.0004166,0.41659999999999997,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1323),Standard_Logic,0.0004416,0.4416,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 826),Standard_Logic,0.0004245,0.42450000000000004,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 191),Standard_Logic,0.0004469,0.4469,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1684),Standard_Logic,0.0004148,0.4148,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1124),Standard_Logic,0.0006687,0.6687000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1212),Standard_Logic,0.0005575,0.5575000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1347),Standard_Logic,0.0004986,0.4986,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1263),Standard_Logic,0.0004798,0.4798,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 516),Standard_Logic,0.0004391,0.4391,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1555),Standard_Logic,0.0004883,0.4883,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1072),Standard_Logic,0.0004153,0.4153,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 131),Standard_Logic,0.0004408,0.44079999999999997,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1609),Standard_Logic,0.00042,0.42000000000000004,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 983),Standard_Logic,0.000478,0.47800000000000004,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1553),Standard_Logic,0.0004173,0.4173,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1168),Standard_Logic,0.0004144,0.4144,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1454),Standard_Logic,0.0004929,0.4929,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 890),Standard_Logic,0.0006255,0.6255,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 462),Standard_Logic,0.0004453,0.4453,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 718),Standard_Logic,0.000474,0.474,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1013),Standard_Logic,0.0004517,0.4517,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 797),Standard_Logic,0.0005057,0.5057,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 765),Standard_Logic,0.0004171,0.4171,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1616),Standard_Logic,0.0004445,0.4445,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1301),Standard_Logic,0.0004129,0.4129,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1399),Standard_Logic,0.0004466,0.4466,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1940),Standard_Logic,0.0004652,0.4652,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1748),Standard_Logic,0.0004476,0.4476,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1008),Standard_Logic,0.0004467,0.44670000000000004,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1315),Standard_Logic,0.0004707,0.4707,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1432),Standard_Logic,0.0004545,0.4545,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 15),Standard_Logic,0.0005366,0.5366000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1282),Standard_Logic,0.000434,0.434,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1326),Standard_Logic,0.0004419,0.4419,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 571),Standard_Logic,0.0004191,0.4191,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 576),Standard_Logic,0.0004279,0.4279,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 895),Standard_Logic,0.0004693,0.46930000000000005,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1527),Standard_Logic,0.0004242,0.4242,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1335),Standard_Logic,0.0004439,0.4439,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 225),Standard_Logic,0.0004394,0.4394,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1446),Standard_Logic,0.0004819,0.4819,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1248),Standard_Logic,0.0004629,0.4629,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 872),Standard_Logic,0.0005167,0.5167,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1944),Standard_Logic,0.0004397,0.43970000000000004,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 558),Standard_Logic,0.0004844,0.4844,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1083),Standard_Logic,0.0004158,0.4158,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 561),Standard_Logic,0.0004184,0.4184,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1980),Standard_Logic,0.0004399,0.4399,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1739),Standard_Logic,0.0004962,0.49620000000000003,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1906),Standard_Logic,0.0004239,0.4239,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1936),Standard_Logic,0.0004727,0.4727,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1759),Standard_Logic,0.0004467,0.44670000000000004,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 881),Standard_Logic,0.0004755,0.47550000000000003,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 722),Standard_Logic,0.0004516,0.4516,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1646),Standard_Logic,0.0005029,0.5029,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 409),Standard_Logic,0.0004638,0.4638,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1125),Standard_Logic,0.0004514,0.4514,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 961),Standard_Logic,0.000416,0.416,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 287),Standard_Logic,0.0004457,0.4457,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 937),Standard_Logic,0.0004476,0.4476,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1219),Standard_Logic,0.0008818,0.8817999999999999,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 187),Standard_Logic,0.0004773,0.4773,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1086),Standard_Logic,0.0004454,0.44539999999999996,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 691),Standard_Logic,0.00048,0.48000000000000004,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1314),Standard_Logic,0.0004385,0.4385,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1482),Standard_Logic,0.0007323,0.7323,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 202),Standard_Logic,0.000487,0.48700000000000004,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1991),Standard_Logic,0.0004432,0.4432,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1899),Standard_Logic,0.0004418,0.4418,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1039),Standard_Logic,0.0004523,0.4523,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.GetById_ShouldReturnCorrectProduct(runNumber: 1498),Standard_Logic,0.0004499,0.44989999999999997,Pass
